#Absolute timestamp,Relative timestamp,Throughput,Min,Avg,p50,p90,p95,p99,p999,p9999,Max
1626784857.000,71,187095,191872,1057091,825855,1810431,2353151,4206591,24723455,25788415,26181631
1626784858.000,72,186243,207488,1061233,811519,1789951,2353151,4159487,25509887,26198015,30457855
1626784859.000,73,178401,191616,1105578,850943,1880063,2492415,4444159,26427391,34013183,36601855
1626784860.000,74,184280,199680,1073114,819199,1826815,2420735,4407295,26230783,27738111,30425087
1626784861.000,75,185564,201216,1065359,823807,1788927,2316287,4206591,24428543,27377663,28852223
1626784862.000,76,186196,173696,1062831,819711,1831935,2396159,4231167,20611071,22822911,25034751
1626784863.000,77,181392,192000,1090300,833023,1841151,2392063,4554751,24166399,26804223,33554431
1626784864.000,78,187260,190080,1055691,797183,1790975,2373631,4222975,26492927,29016063,33161215
1626784865.000,79,184038,191488,1075304,830463,1824767,2379775,4231167,29196287,31965183,36962303
1626784866.000,80,114395,207488,1020468,803327,1739775,2267135,4231167,8675327,16236543,21053439
1626784878.000,92,13353,249856,2147144,1563647,2482175,2998271,32653311,43581439,44302335,44924927
1626784878.999,92,140316,264960,1409593,1326079,2094079,2445311,3819519,7028735,16293887,17760255
1626784879.999,93,181803,210304,1086795,823807,1813503,2365439,4345855,32849919,35454975,36831231
1626784880.999,94,183819,205952,1076167,830975,1802239,2318335,4173823,28999679,35422207,37552127
1626784881.999,95,175191,188672,1129065,862207,1869823,2525183,4902911,27836415,30261247,41943039
1626784882.999,96,184821,205824,1069812,822271,1801215,2353151,4444159,23363583,29294591,30523391
1626784883.999,97,185754,163840,1065305,814591,1785855,2322431,4542463,25509887,26902527,38174719
1626784884.999,98,184849,205568,1069885,830975,1829887,2342911,4159487,26050559,28213247,29884415
1626784885.999,99,185081,206720,1068617,824319,1809407,2367487,4120575,27213823,29114367,30834687
1626784886.999,100,182805,199552,1080770,827903,1811455,2330623,4513791,25968639,27475967,34570239
1626784887.999,101,190372,180352,1038373,800255,1793023,2357247,4595711,9314303,14712831,32604159
1626784888.999,102,185093,181504,1068407,818687,1826815,2396159,4374527,25411583,27770879,30638079
1626784889.999,103,184873,176384,1070056,820735,1816575,2377727,4489215,25821183,29949951,32620543
1626784890.999,104,185959,203392,1063720,816639,1813503,2367487,4362239,25657343,33783807,35684351
1626784891.999,105,181929,206464,1086774,831487,1830911,2394111,4501503,26181631,28737535,29851647
1626784892.999,106,184398,195584,1071612,820223,1804287,2398207,4366335,26853375,28540927,35651583
1626784893.999,107,185825,196736,1064564,814079,1802239,2394111,4337663,27525119,32653311,38830079
1626784894.999,108,83759,201216,1027958,818687,1761279,2301951,4110335,7819263,12746751,18628607
1626784907.001,121,6820,222848,407645,366079,484095,592383,1161215,3354623,8888319,8888319
1626784908.000,122,25002,194816,1512802,322047,419071,6520831,34045951,42729471,45711359,49971199
1626784909.000,123,25001,150912,300371,289279,349183,376831,474879,2404351,6066175,6328319
1626784910.000,124,25001,146304,250964,249087,284927,298239,327423,404479,736255,794111
1626784911.000,125,25000,147328,249825,248063,283647,296447,326655,402175,689151,822271
1626784912.000,126,25000,148608,247706,246271,280575,292351,319999,366847,738303,834559
1626784913.000,127,25001,142592,251877,246399,284159,298751,342783,1182719,3770367,5636095
1626784914.000,128,25000,151040,245804,244223,278527,290047,319743,363007,707071,788479
1626784915.000,129,25000,151040,654345,245503,284671,306175,17956863,26116095,27590655,28164095
1626784916.000,130,24999,148864,245824,244351,278783,290303,317439,363263,762367,796671
1626784917.000,131,25000,150400,247313,245759,280575,292351,318207,367103,742399,769535
1626784918.000,132,24999,146176,248463,246015,281855,294655,327679,587775,988159,4521983
1626784919.000,133,25000,153344,251450,246911,285439,300287,346111,900095,1497087,4155391
1626784920.000,134,25001,150528,247254,245631,280575,292351,319743,372223,869375,3022847
1626784921.000,135,25000,144640,245413,243967,278783,289791,316927,352767,711167,795135
1626784922.000,136,25001,148224,634459,243711,283391,304127,17530879,25575423,26656767,26984447
1626784923.000,137,25000,143104,244440,242943,277503,288511,315903,354047,729087,748543
1626784924.000,138,24999,153600,246999,245631,280063,293119,322047,365055,729087,785407
1626784925.000,139,25000,148864,249774,245887,282879,296703,331263,809471,1677311,9224191
1626784926.000,140,25000,147968,247956,245759,280831,293375,326143,664063,936447,944127
1626784927.000,141,25000,147200,246453,244863,279807,291839,318975,370431,771071,912383
1626784928.000,142,25000,145536,245345,243839,278271,290303,317951,356095,652287,752127
1626784929.000,143,24999,152064,245853,244351,278783,290303,315647,363775,701439,909311
1626784930.000,144,25002,153344,561905,246143,284927,304639,14917631,22724607,24051711,24428543
1626784931.000,145,24999,147328,247770,244351,280831,294655,331519,797695,1402879,6291455
1626784932.000,146,24999,152320,245570,244223,278783,291583,317439,363775,733695,850943
1626784933.000,147,25000,147712,247789,245119,281087,293375,324351,836095,1522687,1553407
1626784934.000,148,25000,153344,247723,244991,280575,293887,328447,750079,1028095,3147775
1626784935.000,149,25001,152448,246876,244991,280319,292863,321279,409343,900607,1079295
1626784936.000,150,25000,150528,247778,246143,281855,294399,320255,358911,750079,838143
1626784937.000,151,25000,151424,530710,247039,285439,304383,14393343,21889023,24952831,25264127
1626784938.000,152,25000,149120,247756,246527,280831,292607,319231,354303,717823,794111
1626784939.000,153,24999,146304,246530,245119,279807,291583,319999,385023,757759,807423
1626784940.000,154,25001,153344,247780,246143,281087,293887,321791,361983,737279,812031
1626784941.000,155,25000,146688,247256,244863,280575,293375,327167,624639,919551,1193983
1626784942.000,156,25000,154496,266572,249727,297727,322303,570879,3364863,5935103,6414335
1626784943.000,157,25000,152960,249581,248063,283391,295167,321791,365311,712191,782335
1626784944.000,158,24999,149760,246861,245247,279807,291071,318975,374015,981503,1059839
1626784945.000,159,25001,155136,592633,246015,285183,305663,16293887,24281087,27197439,27787263
1626784946.000,160,25001,153600,246897,245503,279551,291327,318463,355327,710143,786943
1626784947.000,161,24999,156928,246328,244863,279039,291583,317695,364031,730111,739327
1626784948.000,162,25001,145536,248700,246399,281599,293887,326399,711167,957951,1196031
1626784949.000,163,24998,148608,247081,244863,280319,292607,323839,620031,878591,1026047
1626784950.000,164,25001,156672,248028,246143,281343,293887,321791,453375,1048063,1168383
1626784951.000,165,25000,142976,246725,245375,280063,292351,321023,362495,743935,767487
1626784952.000,166,25000,156032,246751,245119,280319,292607,320767,361983,773119,864255
1626784953.000,167,25001,141696,598186,245247,283647,302591,16515071,24444927,26476543,27099135
1626784954.000,168,24999,149248,245950,244479,279039,290559,318207,363519,712191,780287
1626784955.000,169,24999,146048,246126,244863,279039,290303,316927,359423,780799,786943
1626784956.000,170,25001,150656,247114,245119,280575,293375,324095,466175,963583,2024447
1626784957.000,171,25000,150400,245906,244351,278271,290559,318975,368639,662015,751103
1626784958.000,172,25000,150144,246302,244479,279551,291583,318975,369407,744959,749055
1626784959.000,173,25000,152192,246720,244991,279807,292095,321279,390911,779775,847871
1626784960.000,174,25000,144512,627458,247039,286719,309503,17137663,25542655,28524543,29196287
1626784961.000,175,25000,150656,246175,244479,279807,291071,317695,357631,726015,784895
1626784962.000,176,25001,152960,246425,244735,279295,290815,319487,361727,734207,774143
1626784963.000,177,24999,151808,247654,245375,281087,293887,324351,653823,944639,1111039
1626784964.000,178,25001,148864,254359,245631,283135,298751,357375,2398207,3866623,7397375
1626784965.000,179,24998,153728,247428,245631,280831,292863,320255,383743,739839,881151
1626784966.000,180,25001,151936,245955,244479,279295,291583,318207,362495,682495,733183
1626784967.000,181,24999,140928,245976,244607,279295,291071,317951,356607,671231,827391
1626784968.000,182,25002,151808,620995,245631,285439,307455,17186815,25411583,26427391,26673151
1626784969.000,183,24999,151552,246106,244607,279295,291071,320255,358655,728575,964607
1626784970.000,184,24999,149504,247818,245887,281343,294143,320767,365567,749055,7528447
1626784971.000,185,25002,144384,247630,245247,280575,292863,325375,708095,1243135,1507327
1626784972.000,186,24999,142080,246408,245119,279551,291327,319231,354303,756735,822271
1626784973.000,187,24999,151424,246206,244607,279807,291327,318207,358143,708095,859135
1626784974.000,188,25002,153984,246073,244607,278783,290047,319231,360959,720895,759295
1626784975.000,189,25000,145280,246603,244991,279807,291583,319743,366079,802815,848383
1626784976.000,190,24999,142336,616929,245247,284927,306943,17006591,25083903,26001407,26492927
1626784977.000,191,25000,149504,245389,243967,278527,290303,319487,360703,667135,716799
1626784978.000,192,25000,150656,247817,245631,280831,293887,324095,472063,1745919,4083711
1626784979.000,193,24999,144000,247964,245375,281087,293887,327167,675839,1055743,1351679
1626784980.000,194,25002,148480,247088,245247,280319,292095,320767,407295,939007,1091583
1626784981.000,195,25000,141440,244053,242431,276735,288767,316671,376575,1033215,1150975
1626784982.000,196,25000,150912,245252,243711,278527,290559,317695,358143,681983,802815
1626784983.000,197,24999,137472,617303,245887,284927,305919,17514495,25001983,26378239,26984447
1626784984.000,198,25000,153728,245892,244607,278783,290815,318207,359679,723967,808447
1626784985.000,199,25000,149248,245917,244863,279039,290047,317951,368895,745983,877567
1626784986.000,200,25000,151296,246981,245247,280319,292351,322559,410111,747519,831487
1626784987.000,201,25000,148480,246269,244863,280063,291839,319231,353279,377087,388607
1626784988.000,202,25000,144256,247370,246015,280575,292095,318719,349439,383743,416255
1626784989.000,203,25000,146048,245976,244607,279807,291583,318463,354559,385279,388351
1626784990.000,204,25000,153728,247694,246015,281599,293631,319231,365567,727551,826879
1626784991.000,205,25001,145024,608647,246399,284671,304383,16564223,24707071,25935871,26050559
1626784992.000,206,25000,148736,247104,244479,279039,291071,319487,398335,2975743,3190783
1626784993.000,207,24999,156416,247081,245375,280319,292607,322303,373247,852991,1003007
1626784994.000,208,25000,148352,247713,245119,281087,294399,326911,678399,1023487,4739071
1626784995.000,209,25000,148224,247208,245631,280575,292351,320255,369919,976383,1042943
1626784996.000,210,25000,147584,245071,243839,278527,289791,317183,350463,388095,417279
1626784997.000,211,25001,148992,244361,243071,278015,289023,314879,344319,428287,670719
1626784998.000,212,24999,154496,245434,244095,278783,290815,317183,348159,369919,385023
1626784999.000,213,25000,152320,619132,247551,293119,320511,16596991,24920063,26001407,26247167
1626785000.000,214,25000,151680,246725,245375,280063,291839,319743,358655,704511,745471
1626785001.000,215,25000,150656,246504,244607,279807,292095,321279,424959,958463,1198079
1626785002.000,216,25000,155392,260246,249855,294399,315391,437247,1864703,3958783,5627903
1626785003.000,217,24999,152960,248668,247167,282367,294399,320255,356351,402943,411135
1626785004.000,218,25001,142976,244556,243199,277503,289279,315391,346111,386559,421631
1626785005.000,219,25000,148224,245412,243967,279039,291071,317951,356095,707071,909823
1626785006.000,220,25000,147840,608653,246143,285951,306431,16302079,24903679,26132479,26361855
1626785007.000,221,25000,154880,245758,244351,279551,291071,318207,359935,727551,785407
1626785008.000,222,25000,148224,247398,245631,281087,293887,324607,450559,824831,948223
1626785009.000,223,24999,146560,249145,246271,281855,295423,329215,831999,1358847,1501183
1626785010.000,224,25001,144000,246504,244991,280063,291839,319487,362751,962047,979967
1626785011.000,225,24999,154496,245307,243967,278783,290303,315903,352511,386559,432895
1626785012.000,226,25001,148224,245665,244223,279295,291071,319743,356607,603135,1425407
1626785013.000,227,25000,146304,244506,243199,277759,289535,314623,347135,368383,398079
1626785014.000,228,25000,150656,647114,246015,285439,306175,17825791,25935871,27082751,27492351
1626785015.000,229,25000,150272,245024,243967,278271,289535,314879,347135,378879,408319
1626785016.000,230,25000,147328,247687,245631,281343,293887,324607,502783,1455103,1656831
1626785017.000,231,25001,146048,245785,244351,278783,290815,318207,353791,423679,557567
1626785018.000,232,24999,146816,246444,245503,279807,291583,318463,350463,389119,420351
1626785019.000,233,25000,146176,245072,243967,278527,290047,316671,346623,389887,418047
1626785020.000,234,25001,141568,245383,243839,279551,291583,317439,346367,388351,537599
1626785021.000,235,24999,151552,246107,244863,279295,291071,317695,353535,378623,627199
1626785022.000,236,25000,149760,605477,245375,284415,304127,16162815,25214975,28491775,28803071
1626785023.000,237,25001,144000,246261,243839,279551,291839,320511,572927,1419263,1490943
1626785024.000,238,25000,142848,246584,244095,280319,292351,325887,545791,1379327,1648639
1626785025.000,239,24999,137472,344885,245503,286975,312063,4399103,8667135,12140543,16056319
1626785026.000,240,25000,147200,246358,244863,279807,291839,321279,362751,714751,762367
1626785027.000,241,18176,147456,247053,245375,280319,292863,321279,378623,790527,905727
1626785039.999,253,24072,214400,853527,342783,456191,734719,19021823,25640959,27312127,27672575
1626785040.999,254,25003,159488,275340,263935,325375,349951,427007,1425407,3774463,13410303
1626785041.999,255,25000,151936,249699,247807,283391,295679,323839,381439,735231,777215
1626785042.999,256,25000,144128,247942,246271,280575,292863,319743,365823,731647,751103
1626785043.999,257,25000,152704,248219,246655,280831,292095,318719,358399,700415,748031
1626785044.999,258,24999,158976,252270,247167,284415,298239,343551,1191935,2381823,3127295
1626785045.999,259,25001,150144,247553,245375,279295,291839,322559,579583,1286143,1376255
1626785046.999,260,25000,141568,545133,244479,283135,301567,14450687,22577151,23740415,23789567
1626785047.999,261,25000,153856,245288,243583,277247,289791,317183,360447,669695,765439
1626785048.999,262,24999,150144,245181,243711,277503,288767,316159,355839,686079,792575
1626785049.999,263,25001,150144,246613,244991,279295,290303,315647,360447,732159,830975
1626785050.999,264,25000,151168,247640,244095,279807,293375,329471,822783,1455103,4464639
1626785051.999,265,24999,147968,245173,243327,277503,290047,317695,390655,824831,881151
1626785052.999,266,25002,147712,245656,243583,278015,290303,321279,470015,1156095,1278975
1626785053.999,267,24999,146816,246148,243711,278527,291327,321791,598015,1059839,2129919
1626785054.999,268,24999,149248,569714,244863,282623,302079,15171583,23396351,24772607,25116671
1626785055.999,269,25000,151552,244686,243071,276735,288255,315135,352511,677887,726015
1626785056.999,270,25000,148480,244323,242815,275967,287999,313855,364031,717823,770047
1626785057.999,271,25001,154880,247219,243967,280063,293119,328447,763903,1281023,1340415
1626785058.999,272,25000,146816,246116,244223,278271,290303,319999,505343,816639,1684479
1626785059.999,273,25000,147456,246556,244991,278527,289791,317183,443903,793599,826879
1626785060.999,274,25000,146688,244033,241919,276479,288255,316159,532479,779775,1203199
1626785061.999,275,25000,148608,259978,248063,293887,314879,447999,2340863,6742015,9871359
1626785062.999,276,24999,147328,582566,245887,284159,304127,15687679,23937023,25886719,27230207
1626785063.999,277,25001,143616,246308,243327,278783,291327,325887,742399,1173503,1565695
1626785064.999,278,24999,150528,245135,243455,276991,288767,313855,357631,731647,776191
1626785065.999,279,25000,152192,244293,242943,276223,287743,313087,363007,682495,783871
1626785066.999,280,25001,149248,244374,242815,276223,288255,314879,353791,750591,757247
1626785067.999,281,25000,142848,246311,244095,278783,290815,321791,593919,1076223,2357247
1626785068.999,282,25000,146816,246359,243711,278271,290815,320767,686591,1667071,2781183
1626785069.999,283,24872,153600,246479,244735,279295,291839,317439,427263,936447,1018367
1626785070.999,284,25128,150528,526149,245119,283647,302079,13492223,21872639,23396351,23674879
1626785071.999,285,25000,145920,245375,243839,277759,289535,317183,370175,753663,912895
1626785072.999,286,25000,148864,245768,243967,277759,289279,316159,357375,726527,3074047
1626785073.999,287,24999,154112,245452,243839,277503,289535,315647,361727,686079,750079
1626785074.999,288,25001,148864,244812,243327,277247,288767,314367,352511,731647,775167
1626785075.999,289,25001,150912,248526,246527,281599,293631,322559,520191,851967,2203647
1626785076.999,290,24999,160000,244753,243327,276223,288255,314623,359167,727039,735231
1626785077.999,291,25000,152960,637990,245503,284159,304639,17776639,25559039,26820607,27049983
1626785078.999,292,24999,154496,257063,250751,292095,308735,372991,807935,10166271,12304383
1626785079.999,293,25000,149632,245790,244223,278271,290303,315647,359423,743935,881663
1626785080.999,294,25001,151680,244976,243327,276991,289279,314111,368895,715263,1525759
1626785081.999,295,24999,152576,246620,244991,279295,290559,316927,362239,793087,947199
1626785082.999,296,25001,141312,246099,243839,278271,290559,320511,560127,952831,3620863
1626785083.999,297,25000,152448,246729,243967,278783,291583,323583,772095,1196031,2422783
1626785084.999,298,24999,149888,246486,244991,278015,289535,317183,418303,879103,996351
1626785085.999,299,25001,140160,641247,245503,284671,304895,17530879,25640959,27082751,27557887
1626785086.999,300,25000,150656,243701,242047,276223,288511,312319,351999,690687,801791
1626785087.999,301,24999,145280,244764,243071,276735,288767,315903,359423,772095,814079
1626785088.999,302,25000,152320,244411,242687,276223,288255,313599,359423,731135,786943
1626785089.999,303,25000,153856,245957,244607,278015,289279,315391,354559,633343,718335
1626785090.999,304,25001,151424,246273,244223,279039,291327,320511,416255,885247,2207743
1626785091.999,305,25000,149376,245463,243967,278015,289791,318207,356863,712703,771583
1626785092.999,306,25000,150144,244702,243071,277247,288767,313599,353023,753663,851455
1626785093.999,307,25000,155392,629055,244863,283647,303359,17481727,25346047,26492927,27377663
1626785094.999,308,24999,137856,245334,243967,277503,289023,317695,360191,762367,832511
1626785095.999,309,25001,151552,246433,244991,279551,291327,317695,352767,799743,809983
1626785096.999,310,25000,142848,248049,243839,280063,294399,330495,1073151,1775615,1932287
1626785097.999,311,24999,149248,246250,244095,279295,291583,321535,578559,900607,1615871
1626785098.999,312,25000,154240,246671,243967,278015,290303,323327,745983,1071103,1245183
1626785099.999,313,25002,148352,245763,244095,278783,290047,316671,375807,761343,877055
1626785100.999,314,24999,144896,579336,245247,283903,303359,15491071,23822335,24756223,25067519
1626785101.999,315,25001,149120,246489,244991,279039,291583,318975,368639,713215,737791
1626785102.999,316,24999,147712,244451,243071,276223,287743,314623,364543,724479,808447
1626785103.999,317,25000,152960,244872,243455,276735,289023,316415,361727,739327,834047
1626785104.999,318,25000,145664,244342,242559,276479,288767,315903,357119,787455,840191
1626785105.999,319,24999,151552,247089,244735,279039,291839,321791,669695,941055,1101823
1626785106.999,320,25001,151552,244106,242559,275967,287487,314623,355583,690687,807423
1626785107.999,321,25000,149376,243735,242047,275967,287999,315391,374783,701951,733695
1626785108.999,322,24999,144896,637029,243583,282879,304639,17727487,24952831,26034175,29589503
1626785109.999,323,25001,157568,246777,245119,279039,290559,317439,375295,749567,4489215
1626785110.999,324,25000,147712,243963,242175,275711,287999,313087,351487,696319,801279
1626785111.999,325,24999,140928,245980,244479,278271,290303,316415,369407,760831,1603583
1626785112.999,326,25001,152704,246488,243839,278527,290559,323071,608767,2435071,2564095
1626785113.999,327,24999,150144,246966,244351,278783,291583,324863,720895,1495039,1585151
1626785114.999,328,25001,146048,245566,244095,277503,289535,318207,366591,740863,771071
1626785115.999,329,25001,150016,245905,244479,278271,290047,316415,357375,639999,847359
1626785116.999,330,24999,149248,645662,245631,284415,304895,18022399,26050559,28377087,28934143
1626785117.999,331,25000,160896,245047,243583,277247,289279,315391,361983,735231,838655
1626785118.999,332,25000,143616,244349,242559,276479,288255,314879,364031,747007,781823
1626785119.999,333,25000,151936,245482,243967,278015,289791,315903,364287,710655,745983
1626785120.999,334,25001,145152,245703,243583,278015,291071,319999,586751,908799,1036799
1626785121.999,335,24999,147456,258598,248063,292863,313599,429055,2036735,4444159,5500927
1626785122.999,336,25000,148864,244472,242687,277247,289279,315135,358143,748031,827391
1626785123.999,337,24999,149248,244501,242943,276735,288511,314111,356095,748543,809983
1626785124.999,338,25001,150144,653196,245119,283647,304383,17858559,26001407,27607039,27983871
1626785125.999,339,25000,150656,243584,241919,275967,288511,313855,355071,728575,782335
1626785126.999,340,25000,152832,246009,244351,278271,289791,316671,355583,707583,808447
1626785127.999,341,25000,155648,245852,243967,278527,291071,319743,481791,939007,1627135
1626785128.999,342,25000,146688,247007,244351,279295,292095,323839,666111,1011199,2330623
1626785129.999,343,25000,152320,246628,244735,278271,290047,317439,390399,1012223,1110015
1626785130.999,344,25000,143872,244589,243199,276991,288767,314879,351231,715775,866303
1626785131.999,345,24999,149888,707529,246399,292351,323327,19709951,27918335,29392895,30785535
1626785132.999,346,25001,146176,246316,244991,278783,290047,315647,351743,712191,817151
1626785133.999,347,24999,141440,244713,243327,276479,288255,313855,354303,680959,811007
1626785134.999,348,25001,152192,245571,244479,277247,288511,312831,355071,793599,869375
1626785135.999,349,25000,149888,245934,243583,278271,290559,320767,677375,898047,1199103
1626785136.999,350,24999,141056,244560,243199,275967,287999,315647,360447,725503,818175
1626785137.999,351,25000,149120,245562,243967,277759,289791,315135,361471,769023,830463
1626785138.999,352,24999,152192,245460,243839,277759,289791,316159,364799,702463,706047
1626785139.999,353,25001,153984,640752,245375,283135,304639,17612799,25591807,27328511,31981567
1626785140.999,354,25001,150656,244356,242687,276735,288767,316671,357375,731135,2072575
1626785141.999,355,24999,152448,246047,244351,278015,290303,319743,368639,815103,1350655
1626785142.999,356,25000,152832,246682,244223,278783,291327,323327,687615,958975,1007615
1626785143.999,357,25000,148096,246979,244095,278527,290815,323839,742399,1249279,5435391
1626785144.999,358,25000,149888,246097,244351,278527,290815,319999,414463,858623,964095
1626785145.999,359,25001,146176,248493,246015,280575,291839,319231,397823,932351,9953279
1626785146.999,360,25001,147072,245084,243711,276991,288767,315647,353791,749567,1311743
1626785147.999,361,24999,146432,629051,244607,284415,303615,17580031,25133055,25853951,26279935
1626785148.999,362,25000,153728,246331,244991,278527,290047,315135,348671,675327,776703
1626785149.999,363,25000,147200,245228,243839,277503,289279,315135,348415,376063,449791
1626785150.999,364,25000,150784,244299,242175,276223,288511,316159,407039,1073151,1676287
1626785151.999,365,24999,152832,243114,241535,275455,287231,311807,343295,376319,392959
1626785152.999,366,25001,145920,244673,243455,276735,289279,314111,349183,386303,434943
1626785153.999,367,25001,145024,243247,241791,275455,287231,313343,342015,369151,377343
1626785154.999,368,24998,155136,581994,243071,281343,299775,16244735,23969791,24920063,25149439
1626785155.999,369,25001,146176,246084,244735,278015,289535,313343,344575,371455,388351
1626785156.999,370,25000,158336,244237,242687,275967,287743,313087,342783,374527,381951
1626785157.999,371,25000,153728,247372,245119,281343,294399,323327,497919,1181695,1283071
1626785158.999,372,24998,145152,247571,243455,279295,293375,329983,918015,3096575,3223551
1626785159.999,373,927,173440,277320,265983,312063,339455,516607,1242111,1242111,1242111
1626785172.000,386,18400,194304,349122,327423,406271,454399,779775,2242559,6066175,7245823
1626785172.999,386,25001,159360,6234709,286975,20185087,54427647,86573055,97386495,110297087,111542271
1626785173.999,387,25000,157440,251474,248831,285183,299007,330239,669183,1000447,1095679
1626785174.999,388,25000,145920,250031,248063,283135,295423,323071,456703,840191,893439
1626785175.999,389,24998,146816,249096,247423,282367,295423,322047,368895,757759,794111
1626785176.999,390,25001,146304,248303,247039,281599,293887,318975,361727,714751,828415
1626785177.999,391,25001,152576,253092,245887,283391,297983,343039,2381823,3483647,4130815
1626785178.999,392,24999,150912,246322,244479,279295,291583,319743,370687,803839,891903
1626785179.999,393,25001,160128,248232,246527,281343,293631,317695,374527,811007,873471
1626785180.999,394,24999,142336,641721,246271,286463,307199,17891327,25673727,27525119,28065791
1626785181.999,395,25000,143360,268315,248959,295167,319231,496127,2668543,17825791,17858559
1626785182.999,396,25000,152704,250603,247167,284415,298239,334335,763903,1340415,1363967
1626785183.999,397,25001,145536,247214,245503,280319,292351,318975,363775,712191,841215
1626785184.999,398,25000,149120,245362,243583,278015,290303,318463,389887,722943,2729983
1626785185.999,399,24999,137088,243863,242303,276735,288767,316159,356351,684031,817151
1626785186.999,400,25001,154240,246410,244863,279551,291327,318719,364799,718847,767487
1626785187.999,401,25000,150656,249086,246783,282623,294911,324863,506623,770559,907775
